itis_tsn,scientific_name,huc8,AGAP,GBIF,IchthyMaps,NatureServe
163409,Notropis rubellus,5010005,1.0,,,1.0
163409,Notropis rubellus,5010006,,,,1.0
163409,Notropis rubellus,5010007,1.0,,,1.0
163409,Notropis rubellus,5010008,1.0,,,1.0
163409,Notropis rubellus,5020001,,1.0,1.0,1.0
163409,Notropis rubellus,5020002,,,1.0,1.0
163409,Notropis rubellus,5020003,,1.0,1.0,1.0
163409,Notropis rubellus,5020004,1.0,1.0,1.0,1.0
163409,Notropis rubellus,5020005,1.0,,,1.0
163409,Notropis rubellus,5020006,1.0,,1.0,1.0
163409,Notropis rubellus,5030101,1.0,,1.0,1.0
163409,Notropis rubellus,5030102,,1.0,1.0,1.0
163409,Notropis rubellus,5030103,1.0,,1.0,1.0
163409,Notropis rubellus,5030104,1.0,,,
163409,Notropis rubellus,5030105,1.0,1.0,1.0,1.0
163409,Notropis rubellus,5030106,1.0,1.0,1.0,1.0
163409,Notropis rubellus,5030201,1.0,1.0,1.0,1.0
163409,Notropis rubellus,5030202,1.0,,1.0,1.0
163409,Notropis rubellus,5030203,1.0,1.0,1.0,1.0
163409,Notropis rubellus,5030204,1.0,,1.0,1.0
163409,Notropis rubellus,5040001,1.0,,1.0,1.0
163409,Notropis rubellus,5040002,1.0,,1.0,1.0
163409,Notropis rubellus,5040003,1.0,,1.0,1.0
163409,Notropis rubellus,5040004,1.0,,1.0,1.0
163409,Notropis rubellus,5040005,,,,1.0
163409,Notropis rubellus,5040006,1.0,,1.0,1.0
163409,Notropis rubellus,5050001,1.0,1.0,1.0,
163409,Notropis rubellus,5050002,1.0,1.0,1.0,
163409,Notropis rubellus,5050003,1.0,1.0,1.0,1.0
163409,Notropis rubellus,5050004,1.0,1.0,1.0,1.0
163409,Notropis rubellus,5050005,1.0,1.0,1.0,1.0
163409,Notropis rubellus,5050006,,1.0,1.0,1.0
163409,Notropis rubellus,5050007,1.0,1.0,1.0,1.0
163409,Notropis rubellus,5050008,1.0,,1.0,1.0
163409,Notropis rubellus,5050009,1.0,1.0,1.0,1.0
163409,Notropis rubellus,5060001,1.0,,1.0,1.0
163409,Notropis rubellus,5060002,1.0,,1.0,1.0
163409,Notropis rubellus,5060003,1.0,,1.0,1.0
163409,Notropis rubellus,5070101,1.0,1.0,1.0,1.0
163409,Notropis rubellus,5070102,,1.0,1.0,1.0
163409,Notropis rubellus,5070201,1.0,1.0,1.0,1.0
163409,Notropis rubellus,5070202,1.0,,1.0,1.0
163409,Notropis rubellus,5070203,1.0,,1.0,1.0
163409,Notropis rubellus,5070204,1.0,,1.0,1.0
163409,Notropis rubellus,5080001,1.0,,1.0,1.0
163409,Notropis rubellus,5080002,1.0,,1.0,1.0
163409,Notropis rubellus,5080003,1.0,,1.0,1.0
163409,Notropis rubellus,5090101,,,1.0,1.0
163409,Notropis rubellus,5090102,1.0,,1.0,1.0
163409,Notropis rubellus,5090103,1.0,,1.0,1.0
163409,Notropis rubellus,5090104,1.0,,1.0,1.0
163409,Notropis rubellus,5090201,1.0,,1.0,1.0
163409,Notropis rubellus,5090202,1.0,,1.0,1.0
163409,Notropis rubellus,5090203,1.0,,1.0,1.0
163409,Notropis rubellus,5100101,1.0,,1.0,1.0
163409,Notropis rubellus,5100102,1.0,,,1.0
163409,Notropis rubellus,5100201,1.0,1.0,1.0,1.0
163409,Notropis rubellus,5100202,1.0,,1.0,1.0
163409,Notropis rubellus,5100203,1.0,,1.0,1.0
163409,Notropis rubellus,5100204,1.0,1.0,1.0,1.0
163409,Notropis rubellus,5100205,1.0,,1.0,1.0
163409,Notropis rubellus,5110001,1.0,,1.0,
163409,Notropis rubellus,5110002,1.0,,1.0,1.0
163409,Notropis rubellus,5110003,,,1.0,
163409,Notropis rubellus,5110004,1.0,,,
163409,Notropis rubellus,5120101,,,1.0,
163409,Notropis rubellus,5120102,,,1.0,
163409,Notropis rubellus,5120104,,,1.0,
163409,Notropis rubellus,5120105,1.0,,1.0,
163409,Notropis rubellus,5120106,1.0,,1.0,
163409,Notropis rubellus,5120107,1.0,,1.0,
163409,Notropis rubellus,5120108,1.0,,1.0,
163409,Notropis rubellus,5120109,1.0,,1.0,
163409,Notropis rubellus,5120110,1.0,1.0,1.0,
163409,Notropis rubellus,5120111,1.0,1.0,1.0,
163409,Notropis rubellus,5120201,1.0,,1.0,
163409,Notropis rubellus,5120202,,,1.0,
163409,Notropis rubellus,5120203,1.0,,1.0,
163409,Notropis rubellus,5120204,1.0,,1.0,
163409,Notropis rubellus,5120205,1.0,,1.0,
163409,Notropis rubellus,5120206,1.0,,1.0,
163409,Notropis rubellus,5120207,1.0,,,
163409,Notropis rubellus,5120208,1.0,,1.0,
163409,Notropis rubellus,5130101,1.0,,1.0,1.0
163409,Notropis rubellus,5130102,1.0,,1.0,
163409,Notropis rubellus,5130103,,,1.0,
163409,Notropis rubellus,5130104,1.0,1.0,1.0,
163409,Notropis rubellus,5130105,,,1.0,
163409,Notropis rubellus,5130106,,1.0,1.0,
163409,Notropis rubellus,5130107,,1.0,1.0,
163409,Notropis rubellus,5130108,1.0,,1.0,
163409,Notropis rubellus,5130203,,1.0,1.0,
163409,Notropis rubellus,5130204,,,1.0,
163409,Notropis rubellus,5130206,1.0,,1.0,
163409,Notropis rubellus,5140101,,,1.0,1.0
163409,Notropis rubellus,5140102,1.0,,,
163409,Notropis rubellus,5140103,1.0,,1.0,1.0
163409,Notropis rubellus,5140104,1.0,,1.0,1.0
163409,Notropis rubellus,6010101,1.0,,1.0,
163409,Notropis rubellus,6010102,,1.0,1.0,
163409,Notropis rubellus,6010103,,,1.0,
163409,Notropis rubellus,6010104,1.0,,1.0,
163409,Notropis rubellus,6010105,1.0,1.0,1.0,1.0
163409,Notropis rubellus,6010106,1.0,,1.0,
163409,Notropis rubellus,6010107,1.0,1.0,1.0,
163409,Notropis rubellus,6010108,1.0,,1.0,1.0
163409,Notropis rubellus,6010201,1.0,1.0,1.0,
163409,Notropis rubellus,6010202,,,1.0,
163409,Notropis rubellus,6010203,,,1.0,
163409,Notropis rubellus,6010205,1.0,1.0,1.0,1.0
163409,Notropis rubellus,6010206,1.0,1.0,1.0,
163409,Notropis rubellus,6010207,,,1.0,
163409,Notropis rubellus,6010208,,,1.0,
163409,Notropis rubellus,6020002,,,1.0,
163409,Notropis rubellus,6020004,1.0,,1.0,
163409,Notropis rubellus,6030002,1.0,,1.0,
163409,Notropis rubellus,6030003,1.0,1.0,1.0,
163409,Notropis rubellus,6030004,,,1.0,
163409,Notropis rubellus,6030005,,,1.0,
163409,Notropis rubellus,6030006,,1.0,1.0,
163409,Notropis rubellus,6040002,,1.0,1.0,
163409,Notropis rubellus,6040003,,1.0,1.0,
163409,Notropis rubellus,6040004,,,1.0,
163409,Notropis rubellus,7010104,1.0,,,
163409,Notropis rubellus,7020001,,,1.0,
163409,Notropis rubellus,7020004,,,1.0,
163409,Notropis rubellus,7020005,,,1.0,
163409,Notropis rubellus,7020007,,,1.0,
163409,Notropis rubellus,7020010,,,1.0,
163409,Notropis rubellus,7030002,1.0,,,
163409,Notropis rubellus,7040002,,,1.0,
163409,Notropis rubellus,7040003,,,1.0,
163409,Notropis rubellus,7040004,,,1.0,
163409,Notropis rubellus,7040007,1.0,,1.0,
163409,Notropis rubellus,7040008,,,1.0,
163409,Notropis rubellus,7050001,1.0,,1.0,
163409,Notropis rubellus,7050002,1.0,,1.0,
163409,Notropis rubellus,7050004,1.0,,1.0,
163409,Notropis rubellus,7050005,1.0,,1.0,
163409,Notropis rubellus,7050006,1.0,,1.0,
163409,Notropis rubellus,7050007,1.0,,1.0,
163409,Notropis rubellus,7060001,1.0,,1.0,
163409,Notropis rubellus,7060002,1.0,,1.0,
163409,Notropis rubellus,7060003,1.0,,1.0,
163409,Notropis rubellus,7060004,1.0,,1.0,
163409,Notropis rubellus,7060005,1.0,,1.0,
163409,Notropis rubellus,7060006,,,1.0,
163409,Notropis rubellus,7070001,1.0,,1.0,
163409,Notropis rubellus,7070002,1.0,,1.0,
163409,Notropis rubellus,7070003,1.0,,1.0,
163409,Notropis rubellus,7070005,1.0,,1.0,
163409,Notropis rubellus,7070006,,,1.0,
163409,Notropis rubellus,7080101,1.0,,,
163409,Notropis rubellus,7080102,,,1.0,
163409,Notropis rubellus,7080103,1.0,,1.0,
163409,Notropis rubellus,7080104,1.0,,,
163409,Notropis rubellus,7080201,1.0,,1.0,
163409,Notropis rubellus,7080202,,,1.0,
163409,Notropis rubellus,7080203,,,1.0,
163409,Notropis rubellus,7080204,,,1.0,
163409,Notropis rubellus,7080205,,,1.0,
163409,Notropis rubellus,7080206,,,1.0,
163409,Notropis rubellus,7080207,,,1.0,
163409,Notropis rubellus,7080208,,,1.0,
163409,Notropis rubellus,7080209,,,1.0,
163409,Notropis rubellus,7090001,,,1.0,
163409,Notropis rubellus,7090002,1.0,,1.0,
163409,Notropis rubellus,7090003,1.0,,1.0,
163409,Notropis rubellus,7090004,,,1.0,
163409,Notropis rubellus,7090005,1.0,,1.0,
163409,Notropis rubellus,7090006,1.0,,1.0,
163409,Notropis rubellus,7090007,1.0,,1.0,
163409,Notropis rubellus,7100001,,,1.0,
163409,Notropis rubellus,7100002,,,1.0,
163409,Notropis rubellus,7100003,,,1.0,
163409,Notropis rubellus,7100004,,,1.0,
163409,Notropis rubellus,7100005,,,1.0,
163409,Notropis rubellus,7100006,,,1.0,
163409,Notropis rubellus,7100009,1.0,,,
163409,Notropis rubellus,7120001,1.0,,1.0,
163409,Notropis rubellus,7120002,1.0,,1.0,
163409,Notropis rubellus,7120004,1.0,,1.0,
163409,Notropis rubellus,7120005,,,1.0,
163409,Notropis rubellus,7120006,1.0,,1.0,
163409,Notropis rubellus,7120007,1.0,1.0,1.0,
163409,Notropis rubellus,7130001,1.0,,1.0,
163409,Notropis rubellus,7130002,1.0,,1.0,
163409,Notropis rubellus,7130003,,,1.0,
163409,Notropis rubellus,7130004,1.0,,1.0,
163409,Notropis rubellus,7130006,,,1.0,
163409,Notropis rubellus,7130011,,,1.0,
163409,Notropis rubellus,7140101,,,1.0,
163409,Notropis rubellus,7140102,,1.0,1.0,
163409,Notropis rubellus,7140103,,,1.0,
163409,Notropis rubellus,7140104,,,1.0,
163409,Notropis rubellus,7140107,,,1.0,
163409,Notropis rubellus,8020202,,,1.0,
163409,Notropis rubellus,8020203,,,1.0,
163409,Notropis rubellus,8040101,,1.0,,
163409,Notropis rubellus,8040102,,,1.0,
163409,Notropis rubellus,9020101,,,1.0,
163409,Notropis rubellus,9020106,,,1.0,
163409,Notropis rubellus,9020108,1.0,,,
163409,Notropis rubellus,9020204,1.0,,1.0,
163409,Notropis rubellus,9020301,,,1.0,
163409,Notropis rubellus,9020305,1.0,,1.0,
163409,Notropis rubellus,9030008,,,1.0,
163409,Notropis rubellus,10270102,,1.0,1.0,
163409,Notropis rubellus,10270104,,,1.0,
163409,Notropis rubellus,10270205,,,1.0,
163409,Notropis rubellus,10290101,,,1.0,
163409,Notropis rubellus,10290102,,,1.0,
163409,Notropis rubellus,10290103,,,1.0,
163409,Notropis rubellus,10290105,,,1.0,
163409,Notropis rubellus,10290106,,,1.0,
163409,Notropis rubellus,10290107,,,1.0,
163409,Notropis rubellus,10290109,,,1.0,
163409,Notropis rubellus,10290110,,,1.0,
163409,Notropis rubellus,10290111,,,1.0,
163409,Notropis rubellus,10290201,,1.0,1.0,
163409,Notropis rubellus,10290202,,1.0,1.0,
163409,Notropis rubellus,10290203,,,1.0,
163409,Notropis rubellus,10300102,,,1.0,
163409,Notropis rubellus,10300103,,1.0,1.0,
163409,Notropis rubellus,10300200,,,1.0,
163409,Notropis rubellus,11010001,1.0,1.0,1.0,
163409,Notropis rubellus,11010002,,1.0,1.0,
163409,Notropis rubellus,11010003,1.0,,1.0,
163409,Notropis rubellus,11010004,1.0,1.0,1.0,
163409,Notropis rubellus,11010005,,1.0,1.0,
163409,Notropis rubellus,11010006,,1.0,1.0,
163409,Notropis rubellus,11010007,,1.0,1.0,
163409,Notropis rubellus,11010008,,1.0,1.0,
163409,Notropis rubellus,11010009,,,1.0,
163409,Notropis rubellus,11010010,,,1.0,
163409,Notropis rubellus,11010011,,,1.0,
163409,Notropis rubellus,11010012,1.0,1.0,,
163409,Notropis rubellus,11010013,,,1.0,
163409,Notropis rubellus,11030017,1.0,,,
163409,Notropis rubellus,11030018,,,1.0,
163409,Notropis rubellus,11060001,,,1.0,
163409,Notropis rubellus,11060006,,,1.0,
163409,Notropis rubellus,11070102,1.0,,1.0,
163409,Notropis rubellus,11070104,,,1.0,
163409,Notropis rubellus,11070106,1.0,,1.0,
163409,Notropis rubellus,11070201,,,1.0,
163409,Notropis rubellus,11070202,,,1.0,
163409,Notropis rubellus,11070203,1.0,,1.0,
163409,Notropis rubellus,11070204,,,1.0,
163409,Notropis rubellus,11070205,,,1.0,
163409,Notropis rubellus,11070206,,,1.0,
163409,Notropis rubellus,11070207,1.0,1.0,1.0,
163409,Notropis rubellus,11070208,1.0,1.0,1.0,
163409,Notropis rubellus,11070209,,1.0,1.0,
163409,Notropis rubellus,11110102,,,1.0,
163409,Notropis rubellus,11110103,1.0,1.0,1.0,
163409,Notropis rubellus,11110104,,,1.0,
163409,Notropis rubellus,11140102,,,1.0,
163409,Notropis rubellus,11140105,,,1.0,
163409,Notropis rubellus,11140106,,1.0,,
163409,Notropis rubellus,11140107,,,1.0,
163409,Notropis rubellus,11140108,,,1.0,
163409,Notropis rubellus,11140109,1.0,,,
163412,Notropis atherinoides,1060002,1.0,,,
163412,Notropis atherinoides,2020001,,,1.0,1.0
163412,Notropis atherinoides,2020003,,,1.0,1.0
163412,Notropis atherinoides,2020004,1.0,1.0,1.0,1.0
163412,Notropis atherinoides,2020005,1.0,,1.0,
163412,Notropis atherinoides,2020006,,1.0,1.0,1.0
163412,Notropis atherinoides,2020008,,,1.0,1.0
163412,Notropis atherinoides,2030101,,,1.0,1.0
163412,Notropis atherinoides,2050101,,,1.0,1.0
163412,Notropis atherinoides,2050102,1.0,,1.0,1.0
163412,Notropis atherinoides,2050103,1.0,,1.0,
163412,Notropis atherinoides,2050105,,,1.0,1.0
163412,Notropis atherinoides,2070001,,,1.0,
163412,Notropis atherinoides,2070004,,,1.0,
163412,Notropis atherinoides,2070005,,,1.0,
163412,Notropis atherinoides,2070006,,,1.0,
163412,Notropis atherinoides,2070007,,,1.0,
163412,Notropis atherinoides,2070008,,,1.0,
163412,Notropis atherinoides,2070009,,,1.0,
163412,Notropis atherinoides,2070010,1.0,,1.0,
163412,Notropis atherinoides,2070011,,,1.0,
163412,Notropis atherinoides,2080102,,,1.0,
163412,Notropis atherinoides,2080103,,,1.0,
163412,Notropis atherinoides,2080104,,,1.0,
163412,Notropis atherinoides,2080105,,,1.0,
163412,Notropis atherinoides,2080106,,,1.0,
163412,Notropis atherinoides,2080201,,,1.0,
163412,Notropis atherinoides,2080202,,,1.0,
163412,Notropis atherinoides,2080203,,,1.0,
163412,Notropis atherinoides,2080204,,,1.0,
163412,Notropis atherinoides,2080205,,,1.0,
163412,Notropis atherinoides,2080207,,,1.0,
163412,Notropis atherinoides,3010101,,,1.0,
163412,Notropis atherinoides,3010102,,,1.0,
163412,Notropis atherinoides,3010103,,,1.0,
163412,Notropis atherinoides,3010104,,,1.0,
163412,Notropis atherinoides,3010105,,,1.0,
163412,Notropis atherinoides,3010106,,,1.0,
163412,Notropis atherinoides,3010201,,,1.0,
163412,Notropis atherinoides,3010202,,,1.0,
163412,Notropis atherinoides,3010204,,,1.0,
163412,Notropis atherinoides,3150101,,,,1.0
163412,Notropis atherinoides,3150103,,,,1.0
163412,Notropis atherinoides,3150104,,,,1.0
163412,Notropis atherinoides,3150106,1.0,,1.0,1.0
163412,Notropis atherinoides,3150107,1.0,,1.0,1.0
163412,Notropis atherinoides,3150108,,,1.0,1.0
163412,Notropis atherinoides,3150109,,,1.0,1.0
163412,Notropis atherinoides,3150110,,,1.0,1.0
163412,Notropis atherinoides,3150201,1.0,,1.0,1.0
163412,Notropis atherinoides,3150202,1.0,,1.0,1.0
163412,Notropis atherinoides,3150203,1.0,,1.0,1.0
163412,Notropis atherinoides,3150204,1.0,,1.0,1.0
163412,Notropis atherinoides,3160101,1.0,,1.0,1.0
163412,Notropis atherinoides,3160102,,,1.0,1.0
163412,Notropis atherinoides,3160103,,,1.0,1.0
163412,Notropis atherinoides,3160104,,,1.0,1.0
163412,Notropis atherinoides,3160105,,,1.0,1.0
163412,Notropis atherinoides,3160106,,,1.0,1.0
163412,Notropis atherinoides,3160107,,,,1.0
163412,Notropis atherinoides,3160108,,,1.0,1.0
163412,Notropis atherinoides,3160109,,,1.0,1.0
163412,Notropis atherinoides,3160110,,,1.0,1.0
163412,Notropis atherinoides,3160111,,,1.0,1.0
163412,Notropis atherinoides,3160112,,,1.0,1.0
163412,Notropis atherinoides,3160113,,,1.0,1.0
163412,Notropis atherinoides,3160201,,,1.0,1.0
163412,Notropis atherinoides,3160202,,,1.0,1.0
163412,Notropis atherinoides,3160203,1.0,,1.0,1.0
163412,Notropis atherinoides,3160204,,,1.0,1.0
163412,Notropis atherinoides,3160205,,,,1.0
163412,Notropis atherinoides,3170001,,1.0,1.0,1.0
163412,Notropis atherinoides,3170002,1.0,,1.0,1.0
163412,Notropis atherinoides,3170003,1.0,,1.0,1.0
163412,Notropis atherinoides,3170004,1.0,1.0,1.0,1.0
163412,Notropis atherinoides,3170005,1.0,,1.0,1.0
163412,Notropis atherinoides,3170006,1.0,,1.0,1.0
163412,Notropis atherinoides,3170007,1.0,,1.0,1.0
163412,Notropis atherinoides,3180001,,,1.0,1.0
163412,Notropis atherinoides,3180002,1.0,,1.0,1.0
163412,Notropis atherinoides,3180003,,,1.0,1.0
163412,Notropis atherinoides,3180004,1.0,1.0,1.0,1.0
163412,Notropis atherinoides,3180005,,1.0,1.0,1.0
163412,Notropis atherinoides,4010102,,,1.0,1.0
163412,Notropis atherinoides,4010201,1.0,,1.0,1.0
163412,Notropis atherinoides,4010202,,,1.0,1.0
163412,Notropis atherinoides,4010301,1.0,,1.0,1.0
163412,Notropis atherinoides,4010302,1.0,,1.0,1.0
163412,Notropis atherinoides,4020102,1.0,,,
163412,Notropis atherinoides,4020103,,,1.0,1.0
163412,Notropis atherinoides,4020104,1.0,,,
163412,Notropis atherinoides,4020105,,,,1.0
163412,Notropis atherinoides,4020300,,,1.0,1.0
163412,Notropis atherinoides,4030101,,,1.0,1.0
163412,Notropis atherinoides,4030102,,,1.0,1.0
163412,Notropis atherinoides,4030103,,,1.0,
163412,Notropis atherinoides,4030104,1.0,,1.0,1.0
163412,Notropis atherinoides,4030105,,,1.0,
163412,Notropis atherinoides,4030107,,,1.0,
163412,Notropis atherinoides,4030108,,,1.0,1.0
163412,Notropis atherinoides,4030109,1.0,,,
163412,Notropis atherinoides,4030112,,,1.0,
163412,Notropis atherinoides,4030201,1.0,,1.0,1.0
163412,Notropis atherinoides,4030202,1.0,,1.0,1.0
163412,Notropis atherinoides,4030203,,,1.0,1.0
163412,Notropis atherinoides,4030204,1.0,,1.0,1.0
163412,Notropis atherinoides,4040001,1.0,,1.0,1.0
163412,Notropis atherinoides,4040002,1.0,,1.0,1.0
163412,Notropis atherinoides,4040003,1.0,,1.0,1.0
163412,Notropis atherinoides,4050001,1.0,,1.0,
163412,Notropis atherinoides,4050003,1.0,,1.0,
163412,Notropis atherinoides,4050004,1.0,,,
163412,Notropis atherinoides,4050005,1.0,,,
163412,Notropis atherinoides,4050006,1.0,,1.0,
163412,Notropis atherinoides,4060101,1.0,,1.0,
163412,Notropis atherinoides,4060102,1.0,,1.0,
163412,Notropis atherinoides,4060103,1.0,,1.0,
163412,Notropis atherinoides,4060104,1.0,,1.0,
163412,Notropis atherinoides,4060105,,,1.0,
163412,Notropis atherinoides,4060106,1.0,,1.0,
163412,Notropis atherinoides,4060107,,,1.0,1.0
163412,Notropis atherinoides,4060200,,,1.0,1.0
163412,Notropis atherinoides,4070001,1.0,,1.0,
163412,Notropis atherinoides,4070003,,,1.0,
163412,Notropis atherinoides,4070004,,,1.0,
163412,Notropis atherinoides,4070005,,,1.0,
163412,Notropis atherinoides,4070006,1.0,,,
163412,Notropis atherinoides,4070007,,,1.0,
163412,Notropis atherinoides,4080101,1.0,,1.0,
163412,Notropis atherinoides,4080102,1.0,,1.0,
163412,Notropis atherinoides,4080103,,,1.0,
163412,Notropis atherinoides,4080104,,,1.0,
163412,Notropis atherinoides,4080201,1.0,,,
163412,Notropis atherinoides,4080202,1.0,,1.0,
163412,Notropis atherinoides,4080203,1.0,,1.0,
163412,Notropis atherinoides,4080204,1.0,,1.0,
163412,Notropis atherinoides,4080205,1.0,,,
163412,Notropis atherinoides,4080206,1.0,,1.0,
163412,Notropis atherinoides,4080300,,,1.0,
163412,Notropis atherinoides,4090001,1.0,,1.0,
163412,Notropis atherinoides,4090002,1.0,,1.0,
163412,Notropis atherinoides,4090003,1.0,,,
163412,Notropis atherinoides,4090004,1.0,,1.0,
163412,Notropis atherinoides,4090005,1.0,,1.0,
163412,Notropis atherinoides,4100001,1.0,,1.0,1.0
163412,Notropis atherinoides,4100002,1.0,,1.0,
163412,Notropis atherinoides,4100003,1.0,,1.0,1.0
163412,Notropis atherinoides,4100005,1.0,,,
163412,Notropis atherinoides,4100006,1.0,1.0,,
163412,Notropis atherinoides,4100007,1.0,,,
163412,Notropis atherinoides,4100008,1.0,,,
163412,Notropis atherinoides,4100009,1.0,,1.0,1.0
163412,Notropis atherinoides,4100010,1.0,,1.0,1.0
163412,Notropis atherinoides,4100011,1.0,,1.0,1.0
163412,Notropis atherinoides,4100012,1.0,,1.0,1.0
163412,Notropis atherinoides,4110001,1.0,,1.0,1.0
163412,Notropis atherinoides,4110002,1.0,,,1.0
163412,Notropis atherinoides,4110003,1.0,,1.0,1.0
163412,Notropis atherinoides,4110004,1.0,,1.0,1.0
163412,Notropis atherinoides,4120101,1.0,,,1.0
163412,Notropis atherinoides,4120102,1.0,1.0,1.0,
163412,Notropis atherinoides,4120103,1.0,1.0,1.0,1.0
163412,Notropis atherinoides,4120104,1.0,1.0,1.0,1.0
163412,Notropis atherinoides,4120200,1.0,,1.0,1.0
163412,Notropis atherinoides,4130001,,1.0,1.0,1.0
163412,Notropis atherinoides,4130003,,1.0,1.0,
163412,Notropis atherinoides,4140101,,,1.0,1.0
163412,Notropis atherinoides,4140102,,,1.0,1.0
163412,Notropis atherinoides,4140201,1.0,1.0,1.0,1.0
163412,Notropis atherinoides,4140202,,1.0,1.0,1.0
163412,Notropis atherinoides,4150101,1.0,,1.0,1.0
163412,Notropis atherinoides,4150102,,,,1.0
163412,Notropis atherinoides,4150200,,,1.0,1.0
163412,Notropis atherinoides,4150302,,,1.0,1.0
163412,Notropis atherinoides,4150304,1.0,,,
163412,Notropis atherinoides,4150308,,,,1.0
163412,Notropis atherinoides,4150309,,,,1.0
163412,Notropis atherinoides,4150310,,,,1.0
163412,Notropis atherinoides,4150401,,1.0,,
163412,Notropis atherinoides,4150402,,,,1.0
163412,Notropis atherinoides,4150403,1.0,,,1.0
163412,Notropis atherinoides,4150404,,,,1.0
163412,Notropis atherinoides,4150405,,,,1.0
163412,Notropis atherinoides,4150407,1.0,,,1.0
163412,Notropis atherinoides,4150408,1.0,1.0,1.0,1.0
163412,Notropis atherinoides,5010001,1.0,,1.0,1.0
163412,Notropis atherinoides,5010002,1.0,1.0,1.0,
163412,Notropis atherinoides,5010003,1.0,,,
163412,Notropis atherinoides,5010004,,,,1.0
163412,Notropis atherinoides,5010006,1.0,,,1.0
163412,Notropis atherinoides,5010007,1.0,,,
163412,Notropis atherinoides,5010009,1.0,1.0,,1.0
163412,Notropis atherinoides,5020001,,1.0,,
163412,Notropis atherinoides,5020002,,,1.0,1.0
163412,Notropis atherinoides,5020003,1.0,1.0,1.0,1.0
163412,Notropis atherinoides,5020005,1.0,,,1.0
163412,Notropis atherinoides,5020006,,,,1.0
163412,Notropis atherinoides,5030101,1.0,1.0,1.0,1.0
163412,Notropis atherinoides,5030102,1.0,,,
163412,Notropis atherinoides,5030106,1.0,1.0,1.0,1.0
163412,Notropis atherinoides,5030201,1.0,1.0,1.0,1.0
163412,Notropis atherinoides,5030202,1.0,1.0,1.0,1.0
163412,Notropis atherinoides,5030203,1.0,1.0,1.0,1.0
163412,Notropis atherinoides,5030204,1.0,,1.0,1.0
163412,Notropis atherinoides,5040001,1.0,,1.0,1.0
163412,Notropis atherinoides,5040002,1.0,,1.0,1.0
163412,Notropis atherinoides,5040003,1.0,,,
163412,Notropis atherinoides,5040004,1.0,,1.0,1.0
163412,Notropis atherinoides,5040005,,,1.0,1.0
163412,Notropis atherinoides,5040006,1.0,,,
163412,Notropis atherinoides,5050002,,,1.0,1.0
