year,gdd_wtr_5c,wbic,cpe,tri_harvest,stocking_weight,state,species,rec_harvest,n_cpue,n_har,stock_id
1996,2467.324781,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
1997,2559.314026,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
1998,3022.869207,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
1999,2722.096444,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2000,2698.995526,2351400,-999,0,0,WI,BG,102.9646894,4,2,2351400WIBG
2001,2774.548341,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2002,2698.403779,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2003,2722.495491,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2004,2581.769107,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2005,2932.577378,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2006,2758.714514,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2007,2874.658244,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2008,2599.349258,2351400,95,0,0,WI,BG,-999,4,2,2351400WIBG
2009,2450.516532,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2010,2916.597024,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2011,2691.508716,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2012,2842.096769,2351400,62,0,0,WI,BG,-999,4,2,2351400WIBG
2013,2613.531242,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2014,2571.734439,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2015,2827.837123,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2016,2980.673828,2351400,100,0,0,WI,BG,-999,4,2,2351400WIBG
2017,2783.213678,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2018,2874.439084,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2019,2656.077398,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
2020,2622.137329,2351400,-999,0,0,WI,BG,-999,4,2,2351400WIBG
1990,2283.846962,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
1991,2407.483056,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
1992,2061.510213,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
1993,2015.007795,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
1994,2307.190304,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
1995,2273.691441,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
1996,2058.505116,2303500,21.29,0,0,WI,BG,22.86689811,4,3,2303500WIBG
1997,2153.458567,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
1998,2628.94965,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
1999,2356.341671,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2000,2306.675554,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2001,2375.843707,2303500,127.21,0,0,WI,BG,10.6804121,4,3,2303500WIBG
2002,2299.456344,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2003,2317.820011,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2004,2171.938558,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2005,2560.589118,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2006,2456.432062,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2007,2581.263189,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2008,2225.724093,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2009,2064.561655,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2010,2489.486276,2303500,-999,0,0,WI,BG,4.083674927,4,3,2303500WIBG
2011,2346.763052,2303500,99,0,0,WI,BG,-999,4,3,2303500WIBG
2012,2454.733709,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2013,2336.093012,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2014,2219.648736,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2015,2442.110965,2303500,18.67,0,0,WI,BG,-999,4,3,2303500WIBG
2016,2620.436414,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2017,2412.144799,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2018,2526.833789,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2019,2283.102264,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
2020,2310.975597,2303500,-999,0,0,WI,BG,-999,4,3,2303500WIBG
1990,2316.048391,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
1991,2421.127421,2395600,-999,0,0,WI,BG,337.9901264,4,3,2395600WIBG
1992,2061.001233,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
1993,2045.181079,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
1994,2349.361587,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
1995,2293.91767,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
1996,2122.154532,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
1997,2195.312394,2395600,-999,0.246938625,0,WI,BG,-999,4,3,2395600WIBG
1998,2633.81499,2395600,-999,0,0,WI,BG,100.3947849,4,3,2395600WIBG
1999,2368.887984,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2000,2301.860333,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2001,2432.279564,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2002,2321.969168,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2003,2375.636851,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2004,2193.666572,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2005,2559.0458,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2006,2447.912998,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2007,2558.841701,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2008,2249.941059,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2009,2100.43871,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2010,2517.4537,2395600,116,0,0,WI,BG,328.5225224,4,3,2395600WIBG
2011,2362.093428,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2012,2458.805592,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2013,2322.029216,2395600,162.63,0,0,WI,BG,-999,4,3,2395600WIBG
2014,2248.929484,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2015,2472.438283,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2016,2603.259313,2395600,13,0,0,WI,BG,-999,4,3,2395600WIBG
2017,2409.879948,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2018,2568.839991,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
2019,2333.380111,2395600,116.5,0,0,WI,BG,-999,4,3,2395600WIBG
2020,2334.480964,2395600,-999,0,0,WI,BG,-999,4,3,2395600WIBG
1990,2316.048391,2395600,-999,0.8235,0,WI,LB,-999,4,3,2395600WILB
1991,2421.127421,2395600,-999,0,0,WI,LB,87.73042593,4,3,2395600WILB
1992,2061.001233,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
1993,2045.181079,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
1994,2349.361587,2395600,-999,1.476,0,WI,LB,-999,4,3,2395600WILB
1995,2293.91767,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
1996,2122.154532,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
1997,2195.312394,2395600,-999,6.8535,0,WI,LB,-999,4,3,2395600WILB
1998,2633.81499,2395600,-999,3.9915,0,WI,LB,28.54484717,4,3,2395600WILB
1999,2368.887984,2395600,-999,4.437,0,WI,LB,-999,4,3,2395600WILB
2000,2301.860333,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
2001,2432.279564,2395600,-999,4.1895,0,WI,LB,-999,4,3,2395600WILB
2002,2321.969168,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
2003,2375.636851,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
2004,2193.666572,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
2005,2559.0458,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
2006,2447.912998,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
2007,2558.841701,2395600,-999,2.0655,0,WI,LB,-999,4,3,2395600WILB
2008,2249.941059,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
2009,2100.43871,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
2010,2517.4537,2395600,0.75,0,0,WI,LB,58.3285376,4,3,2395600WILB
2011,2362.093428,2395600,-999,1.476,0,WI,LB,-999,4,3,2395600WILB
2012,2458.805592,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
2013,2322.029216,2395600,6.41,2.763,0,WI,LB,-999,4,3,2395600WILB
2014,2248.929484,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
2015,2472.438283,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
2016,2603.259313,2395600,2,0,0,WI,LB,-999,4,3,2395600WILB
2017,2409.879948,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
2018,2568.839991,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
2019,2333.380111,2395600,9.88,0,0,WI,LB,-999,4,3,2395600WILB
2020,2334.480964,2395600,-999,0,0,WI,LB,-999,4,3,2395600WILB
1990,2442.957083,2390800,-999,0,0,WI,LB,-999,5,2,2390800WILB
1991,2566.730083,2390800,-999,0,0,WI,LB,4.186629131,5,2,2390800WILB
1992,2204.282931,2390800,-999,0,0,WI,LB,-999,5,2,2390800WILB
1993,2175.236861,2390800,-999,0,0,WI,LB,-999,5,2,2390800WILB
1994,2481.382715,2390800,-999,0,0,WI,LB,-999,5,2,2390800WILB
1995,2431.762106,2390800,-999,0,0,WI,LB,-999,5,2,2390800WILB
1996,2252.471982,2390800,-999,0,0,WI,LB,-999,5,2,2390800WILB
1997,2337.30153,2390800,-999,0,0,WI,LB,-999,5,2,2390800WILB
1998,2808.583144,2390800,-999,0,0,WI,LB,-999,5,2,2390800WILB
1999,2510.926874,2390800,-999,0,0,WI,LB,-999,5,2,2390800WILB
2000,2463.749445,2390800,-999,0,0,WI,LB,-999,5,2,2390800WILB
2001,2581.640603,2390800,-999,3.249,0,WI,LB,0,5,2,2390800WILB
2002,2486.650561,2390800,-999,0,0,WI,LB,-999,5,2,2390800WILB
2003,2533.776173,2390800,-999,0,0,WI,LB,-999,5,2,2390800WILB
2004,2344.127371,2390800,-999,1.7505,0,WI,LB,-999,5,2,2390800WILB
2005,2724.543031,2390800,-999,3.9915,0,WI,LB,-999,5,2,2390800WILB
2006,2584.698795,2390800,-999,0,0,WI,LB,-999,5,2,2390800WILB
2007,2682.612886,2390800,-999,0,0,WI,LB,-999,5,2,2390800WILB
2008,2405.376612,2390800,2.4,0,0,WI,LB,-999,5,2,2390800WILB
2009,2255.954234,2390800,-999,1.2285,0,WI,LB,-999,5,2,2390800WILB
